ID	Time	Pop	Capture name
Ind. 1114	56	P	Cap:t=56
Ind. 1118	56	P	Cap:t=56
Ind. 1121	56	P	Cap:t=56
Ind. 1129	56	P	Cap:t=56
Ind. 1135	56	P	Cap:t=56
Ind. 1137	56	P	Cap:t=56
Ind. 1139	56	P	Cap:t=56
Ind. 1142	56	P	Cap:t=56
Ind. 1143	56	P	Cap:t=56
Ind. 1158	56	P	Cap:t=56
Ind. 1169	56	P	Cap:t=56
Ind. 1172	56	P	Cap:t=56
Ind. 1173	56	P	Cap:t=56
Ind. 1179	56	P	Cap:t=56
Ind. 1180	56	P	Cap:t=56
Ind. 1181	56	P	Cap:t=56
Ind. 1184	56	P	Cap:t=56
Ind. 1185	56	P	Cap:t=56
Ind. 1188	56	P	Cap:t=56
Ind. 1195	56	P	Cap:t=56
Ind. 1198	56	P	Cap:t=56
Ind. 1199	56	P	Cap:t=56
Ind. 1204	56	P	Cap:t=56
Ind. 1208	56	P	Cap:t=56
Ind. 1209	56	P	Cap:t=56
Ind. 1212	56	P	Cap:t=56
Ind. 1213	56	P	Cap:t=56
Ind. 1216	56	P	Cap:t=56
Ind. 1217	56	P	Cap:t=56
Ind. 1222	56	P	Cap:t=56
Ind. 1224	56	P	Cap:t=56
Ind. 1231	56	P	Cap:t=56
Ind. 747	57	P	Cap:t=57
Ind. 932	57	P	Cap:t=57
Ind. 958	57	P	Cap:t=57
Ind. 990	57	P	Cap:t=57
Ind. 1025	57	P	Cap:t=57
Ind. 1051	57	P	Cap:t=57
Ind. 1053	57	P	Cap:t=57
Ind. 1057	57	P	Cap:t=57
Ind. 1068	57	P	Cap:t=57
Ind. 1070	57	P	Cap:t=57
Ind. 1076	57	P	Cap:t=57
Ind. 1077	57	P	Cap:t=57
Ind. 1084	57	P	Cap:t=57
Ind. 1090	57	P	Cap:t=57
Ind. 1103	57	P	Cap:t=57
Ind. 1113	57	P	Cap:t=57
Ind. 1114	57	P	Cap:t=57
Ind. 1118	57	P	Cap:t=57
Ind. 1122	57	P	Cap:t=57
Ind. 1134	57	P	Cap:t=57
Ind. 1145	57	P	Cap:t=57
Ind. 1146	57	P	Cap:t=57
Ind. 1148	57	P	Cap:t=57
Ind. 1159	57	P	Cap:t=57
Ind. 1163	57	P	Cap:t=57
Ind. 1180	57	P	Cap:t=57
Ind. 1184	57	P	Cap:t=57
Ind. 1185	57	P	Cap:t=57
Ind. 1195	57	P	Cap:t=57
Ind. 1199	57	P	Cap:t=57
Ind. 1204	57	P	Cap:t=57
Ind. 1206	57	P	Cap:t=57
Ind. 1209	57	P	Cap:t=57
Ind. 1224	57	P	Cap:t=57
Ind. 1225	57	P	Cap:t=57
Ind. 1226	57	P	Cap:t=57
Ind. 1228	57	P	Cap:t=57
Ind. 1229	57	P	Cap:t=57
Ind. 1233	57	P	Cap:t=57
Ind. 1234	57	P	Cap:t=57
Ind. 1235	57	P	Cap:t=57
Ind. 1241	57	P	Cap:t=57
Ind. 1248	57	P	Cap:t=57
Ind. 1249	57	P	Cap:t=57
Ind. 1250	57	P	Cap:t=57
Ind. 710	58	P	Cap:t=58
Ind. 992	58	P	Cap:t=58
Ind. 1020	58	P	Cap:t=58
Ind. 1032	58	P	Cap:t=58
Ind. 1036	58	P	Cap:t=58
Ind. 1037	58	P	Cap:t=58
Ind. 1053	58	P	Cap:t=58
Ind. 1057	58	P	Cap:t=58
Ind. 1070	58	P	Cap:t=58
Ind. 1074	58	P	Cap:t=58
Ind. 1080	58	P	Cap:t=58
Ind. 1084	58	P	Cap:t=58
Ind. 1085	58	P	Cap:t=58
Ind. 1100	58	P	Cap:t=58
Ind. 1103	58	P	Cap:t=58
Ind. 1113	58	P	Cap:t=58
Ind. 1135	58	P	Cap:t=58
Ind. 1138	58	P	Cap:t=58
Ind. 1139	58	P	Cap:t=58
Ind. 1148	58	P	Cap:t=58
Ind. 1155	58	P	Cap:t=58
Ind. 1163	58	P	Cap:t=58
Ind. 1172	58	P	Cap:t=58
Ind. 1175	58	P	Cap:t=58
Ind. 1178	58	P	Cap:t=58
Ind. 1180	58	P	Cap:t=58
Ind. 1204	58	P	Cap:t=58
Ind. 1212	58	P	Cap:t=58
Ind. 1216	58	P	Cap:t=58
Ind. 1224	58	P	Cap:t=58
Ind. 1228	58	P	Cap:t=58
Ind. 1233	58	P	Cap:t=58
Ind. 1235	58	P	Cap:t=58
Ind. 1236	58	P	Cap:t=58
Ind. 1237	58	P	Cap:t=58
Ind. 1240	58	P	Cap:t=58
Ind. 1251	58	P	Cap:t=58
Ind. 1253	58	P	Cap:t=58
Ind. 1256	58	P	Cap:t=58
Ind. 1260	58	P	Cap:t=58
Ind. 1261	58	P	Cap:t=58
Ind. 1262	58	P	Cap:t=58
Ind. 1263	58	P	Cap:t=58
Ind. 1264	58	P	Cap:t=58
Ind. 1266	58	P	Cap:t=58
Ind. 1268	58	P	Cap:t=58
Ind. 1270	58	P	Cap:t=58
Ind. 1275	58	P	Cap:t=58
Ind. 717	59	P	Cap:t=59
Ind. 958	59	P	Cap:t=59
Ind. 984	59	P	Cap:t=59
Ind. 991	59	P	Cap:t=59
Ind. 992	59	P	Cap:t=59
Ind. 1030	59	P	Cap:t=59
Ind. 1036	59	P	Cap:t=59
Ind. 1037	59	P	Cap:t=59
Ind. 1053	59	P	Cap:t=59
Ind. 1065	59	P	Cap:t=59
Ind. 1068	59	P	Cap:t=59
Ind. 1070	59	P	Cap:t=59
Ind. 1074	59	P	Cap:t=59
Ind. 1076	59	P	Cap:t=59
Ind. 1090	59	P	Cap:t=59
Ind. 1100	59	P	Cap:t=59
Ind. 1118	59	P	Cap:t=59
Ind. 1122	59	P	Cap:t=59
Ind. 1132	59	P	Cap:t=59
Ind. 1135	59	P	Cap:t=59
Ind. 1137	59	P	Cap:t=59
Ind. 1153	59	P	Cap:t=59
Ind. 1155	59	P	Cap:t=59
Ind. 1158	59	P	Cap:t=59
Ind. 1163	59	P	Cap:t=59
Ind. 1178	59	P	Cap:t=59
Ind. 1180	59	P	Cap:t=59
Ind. 1188	59	P	Cap:t=59
Ind. 1198	59	P	Cap:t=59
Ind. 1199	59	P	Cap:t=59
Ind. 1207	59	P	Cap:t=59
Ind. 1212	59	P	Cap:t=59
Ind. 1216	59	P	Cap:t=59
Ind. 1227	59	P	Cap:t=59
Ind. 1229	59	P	Cap:t=59
Ind. 1232	59	P	Cap:t=59
Ind. 1235	59	P	Cap:t=59
Ind. 1248	59	P	Cap:t=59
Ind. 1253	59	P	Cap:t=59
Ind. 1263	59	P	Cap:t=59
Ind. 1264	59	P	Cap:t=59
Ind. 1272	59	P	Cap:t=59
Ind. 1275	59	P	Cap:t=59
Ind. 1279	59	P	Cap:t=59
Ind. 1281	59	P	Cap:t=59
Ind. 1283	59	P	Cap:t=59
Ind. 1284	59	P	Cap:t=59
Ind. 1285	59	P	Cap:t=59
Ind. 1288	59	P	Cap:t=59
Ind. 1290	59	P	Cap:t=59
Ind. 1291	59	P	Cap:t=59
Ind. 1296	59	P	Cap:t=59
Ind. 1297	59	P	Cap:t=59
Ind. 710	60	P	Cap:t=60
Ind. 717	60	P	Cap:t=60
Ind. 747	60	P	Cap:t=60
Ind. 1032	60	P	Cap:t=60
Ind. 1036	60	P	Cap:t=60
Ind. 1051	60	P	Cap:t=60
Ind. 1065	60	P	Cap:t=60
Ind. 1070	60	P	Cap:t=60
Ind. 1074	60	P	Cap:t=60
Ind. 1102	60	P	Cap:t=60
Ind. 1103	60	P	Cap:t=60
Ind. 1113	60	P	Cap:t=60
Ind. 1117	60	P	Cap:t=60
Ind. 1132	60	P	Cap:t=60
Ind. 1134	60	P	Cap:t=60
Ind. 1139	60	P	Cap:t=60
Ind. 1142	60	P	Cap:t=60
Ind. 1148	60	P	Cap:t=60
Ind. 1153	60	P	Cap:t=60
Ind. 1155	60	P	Cap:t=60
Ind. 1180	60	P	Cap:t=60
Ind. 1181	60	P	Cap:t=60
Ind. 1194	60	P	Cap:t=60
Ind. 1199	60	P	Cap:t=60
Ind. 1208	60	P	Cap:t=60
Ind. 1210	60	P	Cap:t=60
Ind. 1216	60	P	Cap:t=60
Ind. 1225	60	P	Cap:t=60
Ind. 1237	60	P	Cap:t=60
Ind. 1260	60	P	Cap:t=60
Ind. 1263	60	P	Cap:t=60
Ind. 1264	60	P	Cap:t=60
Ind. 1269	60	P	Cap:t=60
Ind. 1270	60	P	Cap:t=60
Ind. 1272	60	P	Cap:t=60
Ind. 1276	60	P	Cap:t=60
Ind. 1285	60	P	Cap:t=60
Ind. 1288	60	P	Cap:t=60
Ind. 1291	60	P	Cap:t=60
Ind. 1292	60	P	Cap:t=60
Ind. 1298	60	P	Cap:t=60
Ind. 1299	60	P	Cap:t=60
Ind. 1303	60	P	Cap:t=60
Ind. 1305	60	P	Cap:t=60
Ind. 1307	60	P	Cap:t=60
Ind. 1313	60	P	Cap:t=60
Ind. 652	61	P	Cap:t=61
Ind. 747	61	P	Cap:t=61
Ind. 1025	61	P	Cap:t=61
Ind. 1053	61	P	Cap:t=61
Ind. 1100	61	P	Cap:t=61
Ind. 1113	61	P	Cap:t=61
Ind. 1129	61	P	Cap:t=61
Ind. 1134	61	P	Cap:t=61
Ind. 1139	61	P	Cap:t=61
Ind. 1148	61	P	Cap:t=61
Ind. 1153	61	P	Cap:t=61
Ind. 1155	61	P	Cap:t=61
Ind. 1173	61	P	Cap:t=61
Ind. 1178	61	P	Cap:t=61
Ind. 1179	61	P	Cap:t=61
Ind. 1181	61	P	Cap:t=61
Ind. 1194	61	P	Cap:t=61
Ind. 1199	61	P	Cap:t=61
Ind. 1210	61	P	Cap:t=61
Ind. 1214	61	P	Cap:t=61
Ind. 1232	61	P	Cap:t=61
Ind. 1240	61	P	Cap:t=61
Ind. 1250	61	P	Cap:t=61
Ind. 1253	61	P	Cap:t=61
Ind. 1259	61	P	Cap:t=61
Ind. 1265	61	P	Cap:t=61
Ind. 1272	61	P	Cap:t=61
Ind. 1273	61	P	Cap:t=61
Ind. 1276	61	P	Cap:t=61
Ind. 1281	61	P	Cap:t=61
Ind. 1284	61	P	Cap:t=61
Ind. 1289	61	P	Cap:t=61
Ind. 1291	61	P	Cap:t=61
Ind. 1292	61	P	Cap:t=61
Ind. 1298	61	P	Cap:t=61
Ind. 1300	61	P	Cap:t=61
Ind. 1301	61	P	Cap:t=61
Ind. 1302	61	P	Cap:t=61
Ind. 1305	61	P	Cap:t=61
Ind. 1306	61	P	Cap:t=61
Ind. 1308	61	P	Cap:t=61
Ind. 1311	61	P	Cap:t=61
Ind. 1317	61	P	Cap:t=61
Ind. 1318	61	P	Cap:t=61
Ind. 1320	61	P	Cap:t=61
Ind. 1322	61	P	Cap:t=61
Ind. 1324	61	P	Cap:t=61
Ind. 1330	61	P	Cap:t=61
Ind. 710	62	P	Cap:t=62
Ind. 747	62	P	Cap:t=62
Ind. 994	62	P	Cap:t=62
Ind. 1024	62	P	Cap:t=62
Ind. 1053	62	P	Cap:t=62
Ind. 1103	62	P	Cap:t=62
Ind. 1127	62	P	Cap:t=62
Ind. 1129	62	P	Cap:t=62
Ind. 1139	62	P	Cap:t=62
Ind. 1148	62	P	Cap:t=62
Ind. 1153	62	P	Cap:t=62
Ind. 1163	62	P	Cap:t=62
Ind. 1207	62	P	Cap:t=62
Ind. 1208	62	P	Cap:t=62
Ind. 1210	62	P	Cap:t=62
Ind. 1212	62	P	Cap:t=62
Ind. 1224	62	P	Cap:t=62
Ind. 1225	62	P	Cap:t=62
Ind. 1235	62	P	Cap:t=62
Ind. 1263	62	P	Cap:t=62
Ind. 1305	62	P	Cap:t=62
Ind. 1324	62	P	Cap:t=62
Ind. 1325	62	P	Cap:t=62
Ind. 1330	62	P	Cap:t=62
Ind. 1333	62	P	Cap:t=62
Ind. 1339	62	P	Cap:t=62
Ind. 1341	62	P	Cap:t=62
Ind. 1342	62	P	Cap:t=62
Ind. 1346	62	P	Cap:t=62
Ind. 717	63	P	Cap:t=63
Ind. 973	63	P	Cap:t=63
Ind. 1100	63	P	Cap:t=63
Ind. 1113	63	P	Cap:t=63
Ind. 1122	63	P	Cap:t=63
Ind. 1137	63	P	Cap:t=63
Ind. 1155	63	P	Cap:t=63
Ind. 1163	63	P	Cap:t=63
Ind. 1181	63	P	Cap:t=63
Ind. 1198	63	P	Cap:t=63
Ind. 1225	63	P	Cap:t=63
Ind. 1227	63	P	Cap:t=63
Ind. 1229	63	P	Cap:t=63
Ind. 1232	63	P	Cap:t=63
Ind. 1233	63	P	Cap:t=63
Ind. 1235	63	P	Cap:t=63
Ind. 1241	63	P	Cap:t=63
Ind. 1250	63	P	Cap:t=63
Ind. 1260	63	P	Cap:t=63
Ind. 1263	63	P	Cap:t=63
Ind. 1285	63	P	Cap:t=63
Ind. 1292	63	P	Cap:t=63
Ind. 1299	63	P	Cap:t=63
Ind. 1301	63	P	Cap:t=63
Ind. 1302	63	P	Cap:t=63
Ind. 1306	63	P	Cap:t=63
Ind. 1322	63	P	Cap:t=63
Ind. 1325	63	P	Cap:t=63
Ind. 1330	63	P	Cap:t=63
Ind. 1335	63	P	Cap:t=63
Ind. 1336	63	P	Cap:t=63
Ind. 1337	63	P	Cap:t=63
Ind. 1342	63	P	Cap:t=63
Ind. 1344	63	P	Cap:t=63
Ind. 1346	63	P	Cap:t=63
Ind. 1347	63	P	Cap:t=63
Ind. 1353	63	P	Cap:t=63
Ind. 1354	63	P	Cap:t=63
Ind. 1359	63	P	Cap:t=63
Ind. 1362	63	P	Cap:t=63
Ind. 1365	63	P	Cap:t=63
Ind. 1367	63	P	Cap:t=63
Ind. 1370	63	P	Cap:t=63
Ind. 710	64	P	Cap:t=64
Ind. 992	64	P	Cap:t=64
Ind. 1122	64	P	Cap:t=64
Ind. 1127	64	P	Cap:t=64
Ind. 1137	64	P	Cap:t=64
Ind. 1139	64	P	Cap:t=64
Ind. 1163	64	P	Cap:t=64
Ind. 1172	64	P	Cap:t=64
Ind. 1194	64	P	Cap:t=64
Ind. 1198	64	P	Cap:t=64
Ind. 1199	64	P	Cap:t=64
Ind. 1216	64	P	Cap:t=64
Ind. 1225	64	P	Cap:t=64
Ind. 1228	64	P	Cap:t=64
Ind. 1241	64	P	Cap:t=64
Ind. 1259	64	P	Cap:t=64
Ind. 1263	64	P	Cap:t=64
Ind. 1265	64	P	Cap:t=64
Ind. 1284	64	P	Cap:t=64
Ind. 1295	64	P	Cap:t=64
Ind. 1311	64	P	Cap:t=64
Ind. 1316	64	P	Cap:t=64
Ind. 1325	64	P	Cap:t=64
Ind. 1330	64	P	Cap:t=64
Ind. 1348	64	P	Cap:t=64
Ind. 1353	64	P	Cap:t=64
Ind. 1361	64	P	Cap:t=64
Ind. 1367	64	P	Cap:t=64
Ind. 1370	64	P	Cap:t=64
Ind. 1372	64	P	Cap:t=64
Ind. 1377	64	P	Cap:t=64
Ind. 1379	64	P	Cap:t=64
Ind. 1380	64	P	Cap:t=64
Ind. 1383	64	P	Cap:t=64
Ind. 1386	64	P	Cap:t=64
Ind. 1076	65	P	Cap:t=65
Ind. 1122	65	P	Cap:t=65
Ind. 1127	65	P	Cap:t=65
Ind. 1179	65	P	Cap:t=65
Ind. 1180	65	P	Cap:t=65
Ind. 1181	65	P	Cap:t=65
Ind. 1210	65	P	Cap:t=65
Ind. 1214	65	P	Cap:t=65
Ind. 1225	65	P	Cap:t=65
Ind. 1233	65	P	Cap:t=65
Ind. 1237	65	P	Cap:t=65
Ind. 1240	65	P	Cap:t=65
Ind. 1259	65	P	Cap:t=65
Ind. 1260	65	P	Cap:t=65
Ind. 1263	65	P	Cap:t=65
Ind. 1284	65	P	Cap:t=65
Ind. 1285	65	P	Cap:t=65
Ind. 1292	65	P	Cap:t=65
Ind. 1298	65	P	Cap:t=65
Ind. 1299	65	P	Cap:t=65
Ind. 1311	65	P	Cap:t=65
Ind. 1324	65	P	Cap:t=65
Ind. 1330	65	P	Cap:t=65
Ind. 1335	65	P	Cap:t=65
Ind. 1336	65	P	Cap:t=65
Ind. 1341	65	P	Cap:t=65
Ind. 1344	65	P	Cap:t=65
Ind. 1348	65	P	Cap:t=65
Ind. 1358	65	P	Cap:t=65
Ind. 1361	65	P	Cap:t=65
Ind. 1368	65	P	Cap:t=65
Ind. 1377	65	P	Cap:t=65
Ind. 1389	65	P	Cap:t=65
Ind. 1391	65	P	Cap:t=65
Ind. 1395	65	P	Cap:t=65
Ind. 1397	65	P	Cap:t=65
Ind. 1400	65	P	Cap:t=65
Ind. 1403	65	P	Cap:t=65
Ind. 1406	65	P	Cap:t=65
Ind. 1407	65	P	Cap:t=65
Ind. 1408	65	P	Cap:t=65
Ind. 1410	65	P	Cap:t=65
Ind. 1411	65	P	Cap:t=65
Ind. 710	66	P	Cap:t=66
Ind. 747	66	P	Cap:t=66
Ind. 1076	66	P	Cap:t=66
Ind. 1137	66	P	Cap:t=66
Ind. 1179	66	P	Cap:t=66
Ind. 1199	66	P	Cap:t=66
Ind. 1216	66	P	Cap:t=66
Ind. 1225	66	P	Cap:t=66
Ind. 1228	66	P	Cap:t=66
Ind. 1250	66	P	Cap:t=66
Ind. 1259	66	P	Cap:t=66
Ind. 1263	66	P	Cap:t=66
Ind. 1281	66	P	Cap:t=66
Ind. 1311	66	P	Cap:t=66
Ind. 1312	66	P	Cap:t=66
Ind. 1315	66	P	Cap:t=66
Ind. 1324	66	P	Cap:t=66
Ind. 1341	66	P	Cap:t=66
Ind. 1353	66	P	Cap:t=66
Ind. 1354	66	P	Cap:t=66
Ind. 1358	66	P	Cap:t=66
Ind. 1359	66	P	Cap:t=66
Ind. 1367	66	P	Cap:t=66
Ind. 1371	66	P	Cap:t=66
Ind. 1377	66	P	Cap:t=66
Ind. 1388	66	P	Cap:t=66
Ind. 1396	66	P	Cap:t=66
Ind. 1397	66	P	Cap:t=66
Ind. 1398	66	P	Cap:t=66
Ind. 1399	66	P	Cap:t=66
Ind. 1410	66	P	Cap:t=66
Ind. 1416	66	P	Cap:t=66
Ind. 1417	66	P	Cap:t=66
Ind. 1418	66	P	Cap:t=66
Ind. 1420	66	P	Cap:t=66
Ind. 1427	66	P	Cap:t=66
Ind. 1430	66	P	Cap:t=66
Ind. 1434	66	P	Cap:t=66
Ind. 1127	67	P	Cap:t=67
Ind. 1137	67	P	Cap:t=67
Ind. 1148	67	P	Cap:t=67
Ind. 1158	67	P	Cap:t=67
Ind. 1163	67	P	Cap:t=67
Ind. 1181	67	P	Cap:t=67
Ind. 1212	67	P	Cap:t=67
Ind. 1216	67	P	Cap:t=67
Ind. 1224	67	P	Cap:t=67
Ind. 1232	67	P	Cap:t=67
Ind. 1233	67	P	Cap:t=67
Ind. 1248	67	P	Cap:t=67
Ind. 1259	67	P	Cap:t=67
Ind. 1260	67	P	Cap:t=67
Ind. 1263	67	P	Cap:t=67
Ind. 1295	67	P	Cap:t=67
Ind. 1311	67	P	Cap:t=67
Ind. 1353	67	P	Cap:t=67
Ind. 1355	67	P	Cap:t=67
Ind. 1365	67	P	Cap:t=67
Ind. 1367	67	P	Cap:t=67
Ind. 1371	67	P	Cap:t=67
Ind. 1379	67	P	Cap:t=67
Ind. 1386	67	P	Cap:t=67
Ind. 1397	67	P	Cap:t=67
Ind. 1400	67	P	Cap:t=67
Ind. 1412	67	P	Cap:t=67
Ind. 1414	67	P	Cap:t=67
Ind. 1415	67	P	Cap:t=67
Ind. 1417	67	P	Cap:t=67
Ind. 1418	67	P	Cap:t=67
Ind. 1422	67	P	Cap:t=67
Ind. 1431	67	P	Cap:t=67
Ind. 1432	67	P	Cap:t=67
Ind. 1440	67	P	Cap:t=67
Ind. 1443	67	P	Cap:t=67
Ind. 1445	67	P	Cap:t=67
Ind. 1447	67	P	Cap:t=67
Ind. 1076	68	P	Cap:t=68
Ind. 1137	68	P	Cap:t=68
Ind. 1148	68	P	Cap:t=68
Ind. 1163	68	P	Cap:t=68
Ind. 1172	68	P	Cap:t=68
Ind. 1181	68	P	Cap:t=68
Ind. 1212	68	P	Cap:t=68
Ind. 1227	68	P	Cap:t=68
Ind. 1229	68	P	Cap:t=68
Ind. 1241	68	P	Cap:t=68
Ind. 1248	68	P	Cap:t=68
Ind. 1281	68	P	Cap:t=68
Ind. 1302	68	P	Cap:t=68
Ind. 1315	68	P	Cap:t=68
Ind. 1316	68	P	Cap:t=68
Ind. 1319	68	P	Cap:t=68
Ind. 1330	68	P	Cap:t=68
Ind. 1354	68	P	Cap:t=68
Ind. 1361	68	P	Cap:t=68
Ind. 1371	68	P	Cap:t=68
Ind. 1388	68	P	Cap:t=68
Ind. 1396	68	P	Cap:t=68
Ind. 1400	68	P	Cap:t=68
Ind. 1413	68	P	Cap:t=68
Ind. 1414	68	P	Cap:t=68
Ind. 1415	68	P	Cap:t=68
Ind. 1431	68	P	Cap:t=68
Ind. 1432	68	P	Cap:t=68
Ind. 1433	68	P	Cap:t=68
Ind. 1437	68	P	Cap:t=68
Ind. 1439	68	P	Cap:t=68
Ind. 1441	68	P	Cap:t=68
Ind. 1446	68	P	Cap:t=68
Ind. 1447	68	P	Cap:t=68
Ind. 1454	68	P	Cap:t=68
Ind. 1455	68	P	Cap:t=68
Ind. 1456	68	P	Cap:t=68
Ind. 1459	68	P	Cap:t=68
Ind. 1460	68	P	Cap:t=68
Ind. 1463	68	P	Cap:t=68
Ind. 1465	68	P	Cap:t=68
Ind. 1466	68	P	Cap:t=68
Ind. 1467	68	P	Cap:t=68
Ind. 747	69	P	Cap:t=69
Ind. 1127	69	P	Cap:t=69
Ind. 1158	69	P	Cap:t=69
Ind. 1163	69	P	Cap:t=69
Ind. 1172	69	P	Cap:t=69
Ind. 1181	69	P	Cap:t=69
Ind. 1199	69	P	Cap:t=69
Ind. 1232	69	P	Cap:t=69
Ind. 1241	69	P	Cap:t=69
Ind. 1250	69	P	Cap:t=69
Ind. 1284	69	P	Cap:t=69
Ind. 1295	69	P	Cap:t=69
Ind. 1312	69	P	Cap:t=69
Ind. 1316	69	P	Cap:t=69
Ind. 1330	69	P	Cap:t=69
Ind. 1365	69	P	Cap:t=69
Ind. 1367	69	P	Cap:t=69
Ind. 1395	69	P	Cap:t=69
Ind. 1396	69	P	Cap:t=69
Ind. 1409	69	P	Cap:t=69
Ind. 1410	69	P	Cap:t=69
Ind. 1418	69	P	Cap:t=69
Ind. 1422	69	P	Cap:t=69
Ind. 1432	69	P	Cap:t=69
Ind. 1440	69	P	Cap:t=69
Ind. 1450	69	P	Cap:t=69
Ind. 1452	69	P	Cap:t=69
Ind. 1453	69	P	Cap:t=69
Ind. 1454	69	P	Cap:t=69
Ind. 1458	69	P	Cap:t=69
Ind. 1459	69	P	Cap:t=69
Ind. 1462	69	P	Cap:t=69
Ind. 1463	69	P	Cap:t=69
Ind. 1467	69	P	Cap:t=69
Ind. 1479	69	P	Cap:t=69
Ind. 1481	69	P	Cap:t=69
Ind. 1482	69	P	Cap:t=69
Ind. 1483	69	P	Cap:t=69
Ind. 1486	69	P	Cap:t=69
Ind. 747	70	P	Cap:t=70
Ind. 1158	70	P	Cap:t=70
Ind. 1199	70	P	Cap:t=70
Ind. 1212	70	P	Cap:t=70
Ind. 1216	70	P	Cap:t=70
Ind. 1227	70	P	Cap:t=70
Ind. 1232	70	P	Cap:t=70
Ind. 1233	70	P	Cap:t=70
Ind. 1241	70	P	Cap:t=70
Ind. 1250	70	P	Cap:t=70
Ind. 1284	70	P	Cap:t=70
Ind. 1298	70	P	Cap:t=70
Ind. 1312	70	P	Cap:t=70
Ind. 1316	70	P	Cap:t=70
Ind. 1336	70	P	Cap:t=70
Ind. 1359	70	P	Cap:t=70
Ind. 1365	70	P	Cap:t=70
Ind. 1379	70	P	Cap:t=70
Ind. 1389	70	P	Cap:t=70
Ind. 1397	70	P	Cap:t=70
Ind. 1410	70	P	Cap:t=70
Ind. 1419	70	P	Cap:t=70
Ind. 1422	70	P	Cap:t=70
Ind. 1432	70	P	Cap:t=70
Ind. 1433	70	P	Cap:t=70
Ind. 1434	70	P	Cap:t=70
Ind. 1435	70	P	Cap:t=70
Ind. 1440	70	P	Cap:t=70
Ind. 1450	70	P	Cap:t=70
Ind. 1452	70	P	Cap:t=70
Ind. 1454	70	P	Cap:t=70
Ind. 1455	70	P	Cap:t=70
Ind. 1460	70	P	Cap:t=70
Ind. 1461	70	P	Cap:t=70
Ind. 1472	70	P	Cap:t=70
Ind. 1478	70	P	Cap:t=70
Ind. 1484	70	P	Cap:t=70
Ind. 1486	70	P	Cap:t=70
Ind. 1495	70	P	Cap:t=70
Ind. 1500	70	P	Cap:t=70
Ind. 1137	71	P	Cap:t=71
Ind. 1148	71	P	Cap:t=71
Ind. 1158	71	P	Cap:t=71
Ind. 1163	71	P	Cap:t=71
Ind. 1173	71	P	Cap:t=71
Ind. 1199	71	P	Cap:t=71
Ind. 1216	71	P	Cap:t=71
Ind. 1227	71	P	Cap:t=71
Ind. 1229	71	P	Cap:t=71
Ind. 1233	71	P	Cap:t=71
Ind. 1265	71	P	Cap:t=71
Ind. 1281	71	P	Cap:t=71
Ind. 1312	71	P	Cap:t=71
Ind. 1336	71	P	Cap:t=71
Ind. 1365	71	P	Cap:t=71
Ind. 1379	71	P	Cap:t=71
Ind. 1386	71	P	Cap:t=71
Ind. 1389	71	P	Cap:t=71
Ind. 1398	71	P	Cap:t=71
Ind. 1410	71	P	Cap:t=71
Ind. 1422	71	P	Cap:t=71
Ind. 1440	71	P	Cap:t=71
Ind. 1441	71	P	Cap:t=71
Ind. 1447	71	P	Cap:t=71
Ind. 1450	71	P	Cap:t=71
Ind. 1452	71	P	Cap:t=71
Ind. 1460	71	P	Cap:t=71
Ind. 1465	71	P	Cap:t=71
Ind. 1472	71	P	Cap:t=71
Ind. 1476	71	P	Cap:t=71
Ind. 1484	71	P	Cap:t=71
Ind. 1486	71	P	Cap:t=71
Ind. 1492	71	P	Cap:t=71
Ind. 1494	71	P	Cap:t=71
Ind. 1503	71	P	Cap:t=71
Ind. 1506	71	P	Cap:t=71
Ind. 1509	71	P	Cap:t=71
Ind. 1511	71	P	Cap:t=71
Ind. 1513	71	P	Cap:t=71
Ind. 1514	71	P	Cap:t=71
Ind. 1517	71	P	Cap:t=71
Ind. 1521	71	P	Cap:t=71
Ind. 1148	72	P	Cap:t=72
Ind. 1199	72	P	Cap:t=72
Ind. 1216	72	P	Cap:t=72
Ind. 1232	72	P	Cap:t=72
Ind. 1330	72	P	Cap:t=72
Ind. 1355	72	P	Cap:t=72
Ind. 1367	72	P	Cap:t=72
Ind. 1386	72	P	Cap:t=72
Ind. 1395	72	P	Cap:t=72
Ind. 1396	72	P	Cap:t=72
Ind. 1409	72	P	Cap:t=72
Ind. 1410	72	P	Cap:t=72
Ind. 1419	72	P	Cap:t=72
Ind. 1422	72	P	Cap:t=72
Ind. 1432	72	P	Cap:t=72
Ind. 1433	72	P	Cap:t=72
Ind. 1435	72	P	Cap:t=72
Ind. 1440	72	P	Cap:t=72
Ind. 1454	72	P	Cap:t=72
Ind. 1459	72	P	Cap:t=72
Ind. 1471	72	P	Cap:t=72
Ind. 1474	72	P	Cap:t=72
Ind. 1479	72	P	Cap:t=72
Ind. 1487	72	P	Cap:t=72
Ind. 1488	72	P	Cap:t=72
Ind. 1495	72	P	Cap:t=72
Ind. 1509	72	P	Cap:t=72
Ind. 1511	72	P	Cap:t=72
Ind. 1513	72	P	Cap:t=72
Ind. 1525	72	P	Cap:t=72
Ind. 1528	72	P	Cap:t=72
Ind. 1529	72	P	Cap:t=72
Ind. 1532	72	P	Cap:t=72
Ind. 1533	72	P	Cap:t=72
Ind. 1535	72	P	Cap:t=72
Ind. 1540	72	P	Cap:t=72
Ind. 1541	72	P	Cap:t=72
Ind. 1127	73	P	Cap:t=73
