ID	Time	Loc	DS test	Capture name
Ind. 567	40	C0-5	0	Cap:t=40
Ind. 570	40	C1-7	0	Cap:t=40
Ind. 571	40	C0-6	0	Cap:t=40
Ind. 575	40	C2-6	0	Cap:t=40
Ind. 582	40	C1-4	0	Cap:t=40
Ind. 588	40	C1-0	0	Cap:t=40
Ind. 589	40	C0-1	0	Cap:t=40
Ind. 591	40	C4-4	0	Cap:t=40
Ind. 592	40	C1-3	0	Cap:t=40
Ind. 594	40	C4-1	0	Cap:t=40
Ind. 595	40	C0-3	0	Cap:t=40
Ind. 596	40	C0-0	0	Cap:t=40
Ind. 600	40	C1-4	1	Cap:t=40
Ind. 601	40	C1-0	0	Cap:t=40
Ind. 602	40	C0-2	0	Cap:t=40
Ind. 603	40	C1-0	0	Cap:t=40
Ind. 604	40	C0-0	1	Cap:t=40
Ind. 605	40	C3-1	0	Cap:t=40
Ind. 2	50	C9-5	0	Cap:t=50
Ind. 3	50	C9-9	0	Cap:t=50
Ind. 4	50	C9-8	0	Cap:t=50
Ind. 5	50	C8-10	1	Cap:t=50
Ind. 9	50	C8-8	0	Cap:t=50
Ind. 11	50	C10-9	1	Cap:t=50
Ind. 13	50	C10-5	0	Cap:t=50
Ind. 15	50	C10-10	0	Cap:t=50
Ind. 17	50	C8-5	1	Cap:t=50
Ind. 21	50	C10-7	0	Cap:t=50
Ind. 28	50	C10-4	0	Cap:t=50
Ind. 31	50	C9-2	1	Cap:t=50
Ind. 32	50	C10-5	1	Cap:t=50
Ind. 33	50	C8-7	1	Cap:t=50
Ind. 35	50	C10-4	0	Cap:t=50
Ind. 38	50	C6-0	0	Cap:t=50
Ind. 39	50	C9-4	1	Cap:t=50
Ind. 41	50	C10-4	1	Cap:t=50
Ind. 45	50	C8-0	0	Cap:t=50
Ind. 48	50	C9-0	1	Cap:t=50
Ind. 50	50	C10-1	1	Cap:t=50
Ind. 54	50	C10-0	1	Cap:t=50
Ind. 55	50	C7-2	1	Cap:t=50
Ind. 61	50	C10-9	1	Cap:t=50
Ind. 66	50	C8-6	0	Cap:t=50
Ind. 68	50	C10-7	0	Cap:t=50
Ind. 69	50	C9-6	0	Cap:t=50
Ind. 71	50	C10-8	1	Cap:t=50
Ind. 77	50	C9-5	1	Cap:t=50
Ind. 79	50	C10-5	1	Cap:t=50
Ind. 81	50	C10-8	1	Cap:t=50
Ind. 83	50	C7-4	1	Cap:t=50
Ind. 84	50	C6-4	1	Cap:t=50
Ind. 85	50	C10-5	0	Cap:t=50
Ind. 86	50	C7-5	1	Cap:t=50
Ind. 88	50	C10-1	0	Cap:t=50
Ind. 89	50	C9-2	0	Cap:t=50
Ind. 91	50	C8-3	0	Cap:t=50
Ind. 92	50	C9-6	1	Cap:t=50
Ind. 93	50	C6-7	0	Cap:t=50
Ind. 96	50	C9-1	0	Cap:t=50
Ind. 97	50	C9-3	0	Cap:t=50
Ind. 98	50	C10-4	1	Cap:t=50
Ind. 99	50	C10-2	0	Cap:t=50
Ind. 100	50	C10-4	1	Cap:t=50
Ind. 101	50	C10-0	0	Cap:t=50
Ind. 102	50	C10-4	0	Cap:t=50
Ind. 105	50	C10-2	0	Cap:t=50
Ind. 110	50	C7-0	0	Cap:t=50
Ind. 112	50	C5-10	0	Cap:t=50
Ind. 113	50	C8-9	0	Cap:t=50
Ind. 116	50	C9-8	0	Cap:t=50
Ind. 119	50	C10-10	1	Cap:t=50
Ind. 120	50	C6-9	1	Cap:t=50
Ind. 123	50	C9-6	1	Cap:t=50
Ind. 125	50	C7-9	1	Cap:t=50
Ind. 133	50	C5-6	1	Cap:t=50
Ind. 134	50	C8-7	1	Cap:t=50
Ind. 135	50	C4-3	1	Cap:t=50
Ind. 141	50	C9-5	1	Cap:t=50
Ind. 143	50	C6-3	0	Cap:t=50
Ind. 144	50	C10-2	0	Cap:t=50
Ind. 146	50	C10-4	0	Cap:t=50
Ind. 147	50	C10-4	1	Cap:t=50
Ind. 148	50	C10-6	1	Cap:t=50
Ind. 149	50	C6-2	1	Cap:t=50
Ind. 150	50	C10-3	0	Cap:t=50
Ind. 153	50	C8-2	0	Cap:t=50
Ind. 154	50	C8-1	0	Cap:t=50
Ind. 156	50	C7-3	1	Cap:t=50
Ind. 160	50	C5-1	0	Cap:t=50
Ind. 162	50	C9-0	0	Cap:t=50
Ind. 163	50	C8-0	0	Cap:t=50
Ind. 165	50	C8-1	0	Cap:t=50
Ind. 166	50	C8-9	0	Cap:t=50
Ind. 173	50	C9-7	1	Cap:t=50
Ind. 174	50	C9-8	0	Cap:t=50
Ind. 179	50	C5-6	0	Cap:t=50
Ind. 180	50	C7-5	1	Cap:t=50
Ind. 182	50	C7-8	0	Cap:t=50
Ind. 187	50	C8-4	0	Cap:t=50
Ind. 188	50	C7-3	0	Cap:t=50
Ind. 193	50	C5-4	1	Cap:t=50
Ind. 194	50	C5-5	0	Cap:t=50
Ind. 200	50	C9-7	0	Cap:t=50
Ind. 205	50	C6-5	0	Cap:t=50
Ind. 206	50	C6-1	1	Cap:t=50
Ind. 207	50	C5-0	0	Cap:t=50
Ind. 208	50	C5-3	1	Cap:t=50
Ind. 210	50	C5-3	0	Cap:t=50
Ind. 214	50	C6-2	1	Cap:t=50
Ind. 221	50	C6-9	0	Cap:t=50
Ind. 226	50	C5-10	1	Cap:t=50
Ind. 227	50	C9-7	0	Cap:t=50
Ind. 228	50	C5-8	0	Cap:t=50
Ind. 230	50	C5-9	1	Cap:t=50
Ind. 233	50	C5-8	1	Cap:t=50
Ind. 236	50	C7-4	0	Cap:t=50
Ind. 240	50	C4-9	0	Cap:t=50
Ind. 242	50	C8-5	0	Cap:t=50
Ind. 245	50	C5-7	1	Cap:t=50
Ind. 247	50	C6-6	0	Cap:t=50
Ind. 248	50	C6-5	1	Cap:t=50
Ind. 253	50	C7-3	0	Cap:t=50
Ind. 261	50	C6-2	1	Cap:t=50
Ind. 266	50	C6-0	0	Cap:t=50
Ind. 267	50	C8-0	0	Cap:t=50
Ind. 268	50	C4-1	1	Cap:t=50
Ind. 270	50	C7-0	1	Cap:t=50
Ind. 272	50	C6-0	0	Cap:t=50
Ind. 274	50	C8-1	1	Cap:t=50
Ind. 275	50	C6-0	1	Cap:t=50
Ind. 276	50	C6-10	1	Cap:t=50
Ind. 279	50	C5-6	1	Cap:t=50
Ind. 282	50	C9-10	0	Cap:t=50
Ind. 283	50	C6-10	1	Cap:t=50
Ind. 284	50	C5-9	1	Cap:t=50
Ind. 286	50	C6-8	0	Cap:t=50
Ind. 288	50	C5-8	1	Cap:t=50
Ind. 290	50	C8-7	0	Cap:t=50
Ind. 299	50	C5-8	0	Cap:t=50
Ind. 302	50	C7-5	0	Cap:t=50
Ind. 304	50	C7-5	1	Cap:t=50
Ind. 306	50	C5-5	1	Cap:t=50
Ind. 307	50	C6-3	0	Cap:t=50
Ind. 308	50	C4-4	1	Cap:t=50
Ind. 310	50	C4-4	0	Cap:t=50
Ind. 312	50	C5-6	0	Cap:t=50
Ind. 316	50	C2-4	0	Cap:t=50
Ind. 319	50	C6-2	1	Cap:t=50
Ind. 320	50	C9-0	0	Cap:t=50
Ind. 323	50	C7-2	0	Cap:t=50
Ind. 324	50	C4-3	1	Cap:t=50
Ind. 328	50	C6-0	0	Cap:t=50
Ind. 329	50	C5-1	0	Cap:t=50
Ind. 331	50	C6-9	0	Cap:t=50
Ind. 332	50	C3-8	0	Cap:t=50
Ind. 334	50	C3-9	1	Cap:t=50
Ind. 335	50	C6-7	0	Cap:t=50
Ind. 338	50	C5-7	0	Cap:t=50
Ind. 339	50	C2-9	0	Cap:t=50
Ind. 341	50	C5-10	0	Cap:t=50
Ind. 342	50	C5-6	1	Cap:t=50
Ind. 346	50	C9-8	0	Cap:t=50
Ind. 348	50	C6-8	1	Cap:t=50
Ind. 351	50	C4-4	1	Cap:t=50
Ind. 355	50	C6-4	1	Cap:t=50
Ind. 357	50	C7-5	1	Cap:t=50
Ind. 361	50	C2-5	1	Cap:t=50
Ind. 362	50	C4-8	1	Cap:t=50
Ind. 363	50	C7-6	1	Cap:t=50
Ind. 368	50	C3-4	1	Cap:t=50
Ind. 370	50	C6-2	1	Cap:t=50
Ind. 372	50	C4-1	1	Cap:t=50
Ind. 374	50	C0-2	0	Cap:t=50
Ind. 377	50	C5-3	1	Cap:t=50
Ind. 379	50	C5-3	0	Cap:t=50
Ind. 380	50	C3-4	0	Cap:t=50
Ind. 391	50	C1-10	0	Cap:t=50
Ind. 393	50	C1-9	0	Cap:t=50
Ind. 396	50	C2-10	0	Cap:t=50
Ind. 397	50	C4-9	0	Cap:t=50
Ind. 399	50	C5-7	0	Cap:t=50
Ind. 405	50	C2-6	0	Cap:t=50
Ind. 407	50	C2-8	0	Cap:t=50
Ind. 408	50	C3-8	1	Cap:t=50
Ind. 409	50	C1-2	0	Cap:t=50
Ind. 413	50	C2-4	1	Cap:t=50
Ind. 415	50	C4-6	1	Cap:t=50
Ind. 421	50	C4-5	1	Cap:t=50
Ind. 431	50	C3-0	0	Cap:t=50
Ind. 432	50	C5-5	0	Cap:t=50
Ind. 434	50	C2-1	0	Cap:t=50
Ind. 435	50	C4-2	1	Cap:t=50
Ind. 437	50	C6-1	0	Cap:t=50
Ind. 439	50	C0-1	0	Cap:t=50
Ind. 441	50	C2-10	0	Cap:t=50
Ind. 442	50	C2-10	0	Cap:t=50
Ind. 443	50	C3-9	0	Cap:t=50
Ind. 444	50	C4-8	0	Cap:t=50
Ind. 446	50	C0-10	0	Cap:t=50
Ind. 447	50	C2-9	0	Cap:t=50
Ind. 453	50	C2-8	0	Cap:t=50
Ind. 459	50	C2-7	1	Cap:t=50
Ind. 460	50	C1-7	1	Cap:t=50
Ind. 462	50	C2-6	1	Cap:t=50
Ind. 464	50	C1-8	1	Cap:t=50
Ind. 466	50	C1-5	0	Cap:t=50
Ind. 474	50	C1-4	0	Cap:t=50
Ind. 475	50	C0-3	0	Cap:t=50
Ind. 479	50	C2-3	0	Cap:t=50
Ind. 480	50	C2-9	0	Cap:t=50
Ind. 483	50	C3-0	0	Cap:t=50
Ind. 484	50	C4-1	0	Cap:t=50
Ind. 488	50	C2-6	0	Cap:t=50
Ind. 490	50	C1-4	0	Cap:t=50
Ind. 491	50	C2-0	0	Cap:t=50
Ind. 494	50	C1-1	0	Cap:t=50
Ind. 495	50	C4-2	0	Cap:t=50
Ind. 500	50	C0-8	0	Cap:t=50
Ind. 503	50	C0-6	0	Cap:t=50
Ind. 504	50	C0-9	0	Cap:t=50
Ind. 505	50	C0-9	0	Cap:t=50
Ind. 509	50	C4-8	0	Cap:t=50
Ind. 515	50	C1-7	1	Cap:t=50
Ind. 519	50	C5-3	1	Cap:t=50
Ind. 520	50	C2-5	1	Cap:t=50
Ind. 521	50	C0-2	0	Cap:t=50
Ind. 524	50	C3-7	0	Cap:t=50
Ind. 527	50	C0-5	0	Cap:t=50
Ind. 528	50	C1-3	0	Cap:t=50
Ind. 530	50	C0-7	0	Cap:t=50
Ind. 531	50	C0-5	0	Cap:t=50
Ind. 533	50	C1-2	0	Cap:t=50
Ind. 536	50	C1-3	0	Cap:t=50
Ind. 537	50	C0-0	0	Cap:t=50
Ind. 539	50	C3-1	0	Cap:t=50
Ind. 541	50	C1-1	0	Cap:t=50
Ind. 548	50	C3-0	0	Cap:t=50
Ind. 550	50	C0-1	0	Cap:t=50
Ind. 551	50	C0-10	0	Cap:t=50
Ind. 552	50	C1-10	0	Cap:t=50
Ind. 553	50	C0-10	0	Cap:t=50
Ind. 555	50	C1-8	0	Cap:t=50
Ind. 556	50	C3-8	0	Cap:t=50
Ind. 567	50	C0-4	0	Cap:t=50
Ind. 574	50	C0-10	0	Cap:t=50
Ind. 576	50	C3-3	0	Cap:t=50
Ind. 580	50	C4-5	0	Cap:t=50
Ind. 581	50	C1-6	0	Cap:t=50
Ind. 582	50	C1-4	0	Cap:t=50
Ind. 583	50	C0-2	0	Cap:t=50
Ind. 585	50	C2-4	1	Cap:t=50
Ind. 587	50	C1-2	0	Cap:t=50
Ind. 588	50	C3-1	0	Cap:t=50
Ind. 594	50	C4-1	0	Cap:t=50
Ind. 595	50	C0-1	0	Cap:t=50
Ind. 596	50	C2-2	1	Cap:t=50
Ind. 599	50	C1-0	0	Cap:t=50
Ind. 602	50	C1-2	0	Cap:t=50
Ind. 603	50	C1-0	0	Cap:t=50
Ind. 605	50	C2-1	0	Cap:t=50
Ind. 1	60	C6-7	1	Cap:t=60
Ind. 2	60	C7-4	1	Cap:t=60
Ind. 4	60	C8-7	0	Cap:t=60
Ind. 6	60	C8-8	1	Cap:t=60
Ind. 9	60	C8-7	1	Cap:t=60
Ind. 12	60	C8-7	1	Cap:t=60
Ind. 15	60	C10-10	1	Cap:t=60
Ind. 17	60	C8-5	1	Cap:t=60
Ind. 18	60	C8-4	1	Cap:t=60
Ind. 19	60	C8-5	0	Cap:t=60
Ind. 20	60	C9-6	0	Cap:t=60
Ind. 21	60	C10-7	0	Cap:t=60
Ind. 22	60	C9-6	0	Cap:t=60
Ind. 29	60	C6-6	1	Cap:t=60
Ind. 32	60	C10-5	0	Cap:t=60
Ind. 35	60	C7-4	1	Cap:t=60
Ind. 37	60	C10-3	0	Cap:t=60
Ind. 38	60	C5-0	1	Cap:t=60
Ind. 42	60	C8-0	1	Cap:t=60
Ind. 44	60	C9-5	0	Cap:t=60
Ind. 46	60	C8-0	0	Cap:t=60
Ind. 47	60	C9-0	0	Cap:t=60
Ind. 50	60	C9-1	1	Cap:t=60
Ind. 54	60	C10-0	1	Cap:t=60
Ind. 55	60	C8-2	1	Cap:t=60
Ind. 58	60	C10-9	1	Cap:t=60
Ind. 59	60	C10-9	0	Cap:t=60
Ind. 61	60	C10-8	1	Cap:t=60
Ind. 65	60	C10-10	0	Cap:t=60
Ind. 68	60	C9-6	0	Cap:t=60
Ind. 70	60	C10-7	1	Cap:t=60
Ind. 72	60	C9-6	0	Cap:t=60
Ind. 75	60	C9-9	0	Cap:t=60
Ind. 76	60	C7-4	0	Cap:t=60
Ind. 77	60	C10-4	0	Cap:t=60
Ind. 82	60	C10-3	0	Cap:t=60
Ind. 83	60	C7-4	0	Cap:t=60
Ind. 91	60	C8-2	1	Cap:t=60
Ind. 92	60	C9-6	1	Cap:t=60
Ind. 96	60	C9-0	1	Cap:t=60
Ind. 98	60	C10-4	1	Cap:t=60
Ind. 101	60	C10-0	1	Cap:t=60
Ind. 102	60	C9-3	0	Cap:t=60
Ind. 104	60	C4-3	1	Cap:t=60
Ind. 106	60	C7-1	0	Cap:t=60
Ind. 109	60	C10-1	1	Cap:t=60
Ind. 112	60	C5-10	0	Cap:t=60
Ind. 113	60	C9-9	0	Cap:t=60
Ind. 120	60	C5-9	1	Cap:t=60
Ind. 121	60	C8-9	1	Cap:t=60
Ind. 122	60	C8-5	0	Cap:t=60
Ind. 126	60	C8-8	0	Cap:t=60
Ind. 127	60	C10-7	1	Cap:t=60
Ind. 129	60	C10-5	0	Cap:t=60
Ind. 131	60	C10-5	1	Cap:t=60
Ind. 138	60	C5-4	0	Cap:t=60
Ind. 144	60	C9-1	1	Cap:t=60
Ind. 146	60	C10-4	0	Cap:t=60
Ind. 147	60	C10-2	1	Cap:t=60
Ind. 153	60	C8-1	1	Cap:t=60
Ind. 155	60	C6-1	0	Cap:t=60
Ind. 161	60	C5-2	0	Cap:t=60
Ind. 162	60	C9-1	1	Cap:t=60
Ind. 163	60	C7-0	1	Cap:t=60
Ind. 166	60	C7-8	0	Cap:t=60
Ind. 167	60	C8-9	0	Cap:t=60
Ind. 169	60	C5-10	1	Cap:t=60
Ind. 171	60	C5-10	0	Cap:t=60
Ind. 172	60	C9-10	1	Cap:t=60
Ind. 174	60	C8-8	1	Cap:t=60
Ind. 180	60	C6-5	0	Cap:t=60
Ind. 184	60	C7-6	1	Cap:t=60
Ind. 190	60	C9-6	0	Cap:t=60
Ind. 197	60	C6-3	0	Cap:t=60
Ind. 198	60	C8-5	0	Cap:t=60
Ind. 200	60	C9-7	0	Cap:t=60
Ind. 203	60	C10-4	0	Cap:t=60
Ind. 205	60	C8-3	1	Cap:t=60
Ind. 207	60	C5-0	0	Cap:t=60
Ind. 210	60	C5-3	1	Cap:t=60
Ind. 211	60	C8-0	0	Cap:t=60
Ind. 212	60	C7-0	0	Cap:t=60
Ind. 216	60	C7-2	1	Cap:t=60
Ind. 219	60	C9-1	1	Cap:t=60
Ind. 220	60	C7-0	1	Cap:t=60
Ind. 224	60	C4-10	0	Cap:t=60
Ind. 229	60	C9-8	0	Cap:t=60
Ind. 230	60	C5-10	1	Cap:t=60
Ind. 231	60	C6-10	1	Cap:t=60
Ind. 234	60	C5-8	0	Cap:t=60
Ind. 236	60	C8-4	0	Cap:t=60
Ind. 238	60	C2-8	1	Cap:t=60
Ind. 241	60	C7-5	1	Cap:t=60
Ind. 242	60	C9-5	0	Cap:t=60
Ind. 243	60	C7-9	1	Cap:t=60
Ind. 244	60	C5-4	1	Cap:t=60
Ind. 245	60	C5-7	1	Cap:t=60
Ind. 246	60	C6-9	1	Cap:t=60
Ind. 248	60	C7-6	1	Cap:t=60
Ind. 249	60	C9-4	0	Cap:t=60
Ind. 250	60	C5-4	0	Cap:t=60
Ind. 252	60	C4-3	1	Cap:t=60
Ind. 254	60	C6-4	0	Cap:t=60
Ind. 256	60	C5-5	0	Cap:t=60
Ind. 262	60	C6-2	0	Cap:t=60
Ind. 266	60	C4-0	1	Cap:t=60
Ind. 269	60	C9-2	0	Cap:t=60
Ind. 271	60	C6-1	0	Cap:t=60
Ind. 274	60	C8-2	0	Cap:t=60
Ind. 275	60	C6-0	0	Cap:t=60
Ind. 276	60	C6-10	1	Cap:t=60
Ind. 277	60	C5-9	0	Cap:t=60
Ind. 278	60	C3-10	0	Cap:t=60
Ind. 279	60	C5-5	0	Cap:t=60
Ind. 280	60	C2-10	1	Cap:t=60
Ind. 285	60	C5-8	0	Cap:t=60
Ind. 289	60	C10-10	1	Cap:t=60
Ind. 291	60	C7-8	1	Cap:t=60
Ind. 293	60	C5-10	1	Cap:t=60
Ind. 297	60	C7-6	0	Cap:t=60
Ind. 301	60	C8-7	1	Cap:t=60
Ind. 304	60	C7-5	1	Cap:t=60
Ind. 306	60	C5-6	1	Cap:t=60
Ind. 308	60	C3-3	0	Cap:t=60
Ind. 312	60	C5-6	0	Cap:t=60
Ind. 316	60	C2-4	0	Cap:t=60
Ind. 317	60	C3-2	1	Cap:t=60
Ind. 320	60	C9-0	1	Cap:t=60
Ind. 321	60	C7-1	1	Cap:t=60
Ind. 325	60	C6-2	0	Cap:t=60
Ind. 326	60	C7-2	0	Cap:t=60
Ind. 327	60	C6-0	1	Cap:t=60
Ind. 328	60	C6-0	0	Cap:t=60
Ind. 329	60	C5-1	1	Cap:t=60
Ind. 331	60	C6-9	1	Cap:t=60
Ind. 336	60	C5-8	1	Cap:t=60
Ind. 339	60	C2-9	1	Cap:t=60
Ind. 341	60	C5-10	1	Cap:t=60
Ind. 342	60	C5-7	1	Cap:t=60
Ind. 344	60	C5-6	0	Cap:t=60
Ind. 346	60	C9-9	0	Cap:t=60
Ind. 347	60	C6-6	1	Cap:t=60
Ind. 355	60	C5-3	1	Cap:t=60
Ind. 356	60	C4-4	1	Cap:t=60
Ind. 357	60	C6-6	1	Cap:t=60
Ind. 358	60	C8-9	1	Cap:t=60
Ind. 360	60	C4-7	1	Cap:t=60
Ind. 362	60	C4-9	1	Cap:t=60
Ind. 366	60	C5-2	0	Cap:t=60
Ind. 368	60	C3-2	0	Cap:t=60
Ind. 369	60	C7-0	0	Cap:t=60
Ind. 370	60	C6-2	1	Cap:t=60
Ind. 373	60	C5-4	1	Cap:t=60
Ind. 374	60	C0-2	0	Cap:t=60
Ind. 376	60	C2-1	0	Cap:t=60
Ind. 377	60	C3-3	1	Cap:t=60
Ind. 380	60	C3-4	1	Cap:t=60
Ind. 384	60	C0-1	1	Cap:t=60
Ind. 387	60	C5-10	0	Cap:t=60
Ind. 388	60	C2-8	0	Cap:t=60
Ind. 393	60	C1-10	1	Cap:t=60
Ind. 394	60	C1-9	0	Cap:t=60
Ind. 398	60	C0-10	0	Cap:t=60
Ind. 400	60	C3-3	1	Cap:t=60
Ind. 405	60	C3-7	1	Cap:t=60
Ind. 407	60	C2-8	1	Cap:t=60
Ind. 410	60	C5-5	1	Cap:t=60
Ind. 411	60	C0-8	1	Cap:t=60
Ind. 416	60	C3-1	1	Cap:t=60
Ind. 418	60	C3-3	0	Cap:t=60
Ind. 419	60	C5-7	1	Cap:t=60
Ind. 421	60	C5-6	1	Cap:t=60
Ind. 423	60	C4-3	0	Cap:t=60
Ind. 424	60	C5-1	1	Cap:t=60
Ind. 425	60	C3-2	0	Cap:t=60
Ind. 426	60	C1-1	0	Cap:t=60
Ind. 427	60	C0-1	0	Cap:t=60
Ind. 429	60	C1-2	0	Cap:t=60
Ind. 437	60	C6-1	1	Cap:t=60
Ind. 439	60	C2-3	0	Cap:t=60
Ind. 440	60	C4-1	1	Cap:t=60
Ind. 441	60	C2-10	0	Cap:t=60
Ind. 445	60	C1-10	0	Cap:t=60
Ind. 446	60	C0-10	0	Cap:t=60
Ind. 447	60	C1-9	0	Cap:t=60
Ind. 448	60	C2-10	1	Cap:t=60
Ind. 449	60	C3-10	1	Cap:t=60
Ind. 450	60	C3-8	1	Cap:t=60
Ind. 452	60	C2-6	1	Cap:t=60
Ind. 455	60	C1-5	1	Cap:t=60
Ind. 456	60	C2-8	0	Cap:t=60
Ind. 457	60	C1-5	0	Cap:t=60
Ind. 458	60	C3-9	0	Cap:t=60
Ind. 464	60	C0-9	1	Cap:t=60
Ind. 466	60	C0-3	1	Cap:t=60
Ind. 471	60	C0-3	1	Cap:t=60
Ind. 472	60	C1-0	0	Cap:t=60
Ind. 473	60	C0-4	0	Cap:t=60
Ind. 474	60	C0-5	0	Cap:t=60
Ind. 481	60	C1-0	0	Cap:t=60
Ind. 482	60	C3-0	0	Cap:t=60
Ind. 484	60	C4-2	1	Cap:t=60
Ind. 485	60	C0-5	0	Cap:t=60
Ind. 487	60	C5-0	1	Cap:t=60
Ind. 489	60	C1-1	0	Cap:t=60
Ind. 493	60	C0-2	0	Cap:t=60
Ind. 499	60	C3-10	0	Cap:t=60
Ind. 502	60	C2-7	1	Cap:t=60
Ind. 503	60	C0-6	0	Cap:t=60
Ind. 504	60	C0-10	0	Cap:t=60
Ind. 505	60	C1-10	1	Cap:t=60
Ind. 508	60	C3-6	0	Cap:t=60
Ind. 512	60	C3-9	0	Cap:t=60
Ind. 514	60	C0-5	1	Cap:t=60
Ind. 515	60	C1-7	1	Cap:t=60
Ind. 516	60	C2-4	0	Cap:t=60
Ind. 517	60	C3-7	0	Cap:t=60
Ind. 521	60	C0-1	0	Cap:t=60
Ind. 522	60	C2-2	0	Cap:t=60
Ind. 523	60	C2-5	0	Cap:t=60
Ind. 525	60	C0-4	0	Cap:t=60
Ind. 529	60	C2-6	1	Cap:t=60
Ind. 531	60	C0-5	1	Cap:t=60
Ind. 539	60	C2-2	0	Cap:t=60
Ind. 540	60	C2-4	1	Cap:t=60
Ind. 542	60	C2-1	0	Cap:t=60
Ind. 543	60	C1-2	0	Cap:t=60
Ind. 544	60	C0-2	0	Cap:t=60
Ind. 550	60	C1-1	0	Cap:t=60
Ind. 553	60	C0-10	0	Cap:t=60
Ind. 554	60	C1-8	0	Cap:t=60
Ind. 555	60	C1-8	1	Cap:t=60
Ind. 560	60	C5-9	0	Cap:t=60
Ind. 561	60	C0-8	0	Cap:t=60
Ind. 562	60	C5-8	1	Cap:t=60
Ind. 566	60	C2-5	1	Cap:t=60
Ind. 568	60	C0-8	1	Cap:t=60
Ind. 570	60	C1-7	0	Cap:t=60
Ind. 573	60	C0-7	1	Cap:t=60
Ind. 574	60	C0-10	0	Cap:t=60
Ind. 583	60	C0-1	0	Cap:t=60
Ind. 584	60	C0-7	1	Cap:t=60
Ind. 586	60	C1-6	1	Cap:t=60
Ind. 588	60	C4-1	1	Cap:t=60
Ind. 589	60	C3-1	1	Cap:t=60
Ind. 590	60	C0-6	0	Cap:t=60
Ind. 591	60	C5-5	0	Cap:t=60
Ind. 593	60	C1-3	1	Cap:t=60
Ind. 596	60	C1-2	1	Cap:t=60
Ind. 597	60	C0-2	0	Cap:t=60
Ind. 598	60	C0-1	0	Cap:t=60
Ind. 599	60	C1-0	0	Cap:t=60
Ind. 600	60	C0-4	0	Cap:t=60
Ind. 602	60	C1-3	1	Cap:t=60
Ind. 603	60	C0-0	1	Cap:t=60
Ind. 605	60	C2-1	1	Cap:t=60
Ind. 1	70	C6-7	1	Cap:t=70
Ind. 2	70	C7-4	1	Cap:t=70
Ind. 4	70	C7-7	1	Cap:t=70
Ind. 5	70	C6-9	1	Cap:t=70
Ind. 6	70	C8-9	0	Cap:t=70
Ind. 7	70	C8-7	0	Cap:t=70
Ind. 10	70	C10-6	1	Cap:t=70
Ind. 11	70	C9-7	1	Cap:t=70
Ind. 12	70	C8-7	1	Cap:t=70
Ind. 15	70	C10-10	0	Cap:t=70
Ind. 16	70	C10-8	1	Cap:t=70
Ind. 19	70	C9-3	0	Cap:t=70
Ind. 21	70	C9-7	1	Cap:t=70
Ind. 22	70	C9-7	1	Cap:t=70
Ind. 23	70	C9-7	0	Cap:t=70
Ind. 24	70	C10-7	1	Cap:t=70
Ind. 25	70	C7-6	1	Cap:t=70
Ind. 28	70	C10-4	1	Cap:t=70
Ind. 30	70	C10-6	1	Cap:t=70
Ind. 34	70	C8-4	1	Cap:t=70
Ind. 35	70	C6-4	1	Cap:t=70
Ind. 43	70	C9-3	0	Cap:t=70
Ind. 44	70	C9-5	1	Cap:t=70
Ind. 48	70	C10-0	1	Cap:t=70
Ind. 52	70	C9-4	0	Cap:t=70
Ind. 54	70	C10-1	0	Cap:t=70
Ind. 55	70	C6-1	1	Cap:t=70
Ind. 57	70	C9-6	1	Cap:t=70
Ind. 58	70	C10-8	1	Cap:t=70
Ind. 63	70	C9-9	1	Cap:t=70
Ind. 64	70	C7-9	0	Cap:t=70
Ind. 65	70	C10-10	1	Cap:t=70
Ind. 66	70	C8-7	0	Cap:t=70
Ind. 67	70	C10-9	1	Cap:t=70
Ind. 68	70	C9-8	0	Cap:t=70
Ind. 72	70	C9-6	1	Cap:t=70
Ind. 75	70	C9-9	0	Cap:t=70
Ind. 81	70	C9-8	1	Cap:t=70
Ind. 83	70	C7-5	1	Cap:t=70
Ind. 87	70	C9-4	0	Cap:t=70
Ind. 88	70	C10-0	1	Cap:t=70
Ind. 89	70	C9-2	0	Cap:t=70
Ind. 91	70	C6-2	1	Cap:t=70
Ind. 94	70	C10-2	0	Cap:t=70
Ind. 98	70	C10-4	1	Cap:t=70
Ind. 99	70	C9-3	1	Cap:t=70
Ind. 101	70	C10-0	0	Cap:t=70
Ind. 103	70	C10-2	1	Cap:t=70
Ind. 106	70	C7-1	1	Cap:t=70
Ind. 107	70	C5-2	0	Cap:t=70
Ind. 113	70	C9-8	0	Cap:t=70
Ind. 114	70	C4-10	0	Cap:t=70
Ind. 124	70	C5-10	1	Cap:t=70
Ind. 128	70	C9-4	1	Cap:t=70
Ind. 129	70	C10-5	1	Cap:t=70
Ind. 133	70	C6-10	0	Cap:t=70
Ind. 138	70	C4-2	1	Cap:t=70
Ind. 139	70	C10-3	1	Cap:t=70
Ind. 142	70	C9-3	0	Cap:t=70
Ind. 146	70	C10-4	0	Cap:t=70
Ind. 147	70	C10-2	1	Cap:t=70
Ind. 148	70	C10-6	0	Cap:t=70
Ind. 150	70	C10-3	1	Cap:t=70
Ind. 151	70	C6-6	0	Cap:t=70
Ind. 158	70	C7-0	1	Cap:t=70
Ind. 161	70	C5-4	0	Cap:t=70
