"ID","t","Age"
"Sim-Animal-Ind-460",30,"!"
"Sim-Animal-Ind-460",40,"!"
"Sim-Animal-Ind-460",50,"!"
"Sim-Animal-Ind-460",60,"!"
"Sim-Animal-Ind-460",70,"!"
"Sim-Animal-Ind-460",80,"A4"
"Sim-Animal-Ind-460",90,"!"
"Sim-Animal-Ind-460",100,"!"
"Sim-Animal-Ind-461",10,"!"
"Sim-Animal-Ind-461",20,"!"
"Sim-Animal-Ind-461",30,"!"
"Sim-Animal-Ind-461",40,"!"
"Sim-Animal-Ind-461",50,"!"
"Sim-Animal-Ind-461",60,"!"
"Sim-Animal-Ind-461",70,"!"
"Sim-Animal-Ind-461",80,"A1"
"Sim-Animal-Ind-461",90,"A10+"
"Sim-Animal-Ind-461",100,"A10+"
"Sim-Animal-Ind-462",10,"!"
"Sim-Animal-Ind-462",20,"!"
"Sim-Animal-Ind-462",30,"!"
"Sim-Animal-Ind-462",40,"!"
"Sim-Animal-Ind-462",50,"!"
"Sim-Animal-Ind-462",60,"!"
"Sim-Animal-Ind-462",70,"!"
"Sim-Animal-Ind-462",80,"A1"
"Sim-Animal-Ind-462",90,"A10+"
"Sim-Animal-Ind-462",100,"!"
"Sim-Animal-Ind-463",10,"!"
"Sim-Animal-Ind-463",20,"!"
"Sim-Animal-Ind-463",30,"!"
"Sim-Animal-Ind-463",40,"!"
"Sim-Animal-Ind-463",50,"!"
"Sim-Animal-Ind-463",60,"!"
"Sim-Animal-Ind-463",70,"!"
"Sim-Animal-Ind-463",80,"A1"
"Sim-Animal-Ind-463",90,"!"
"Sim-Animal-Ind-463",100,"!"
"Sim-Animal-Ind-464",10,"!"
"Sim-Animal-Ind-464",20,"!"
"Sim-Animal-Ind-464",30,"!"
"Sim-Animal-Ind-464",40,"!"
"Sim-Animal-Ind-464",50,"!"
"Sim-Animal-Ind-464",60,"!"
"Sim-Animal-Ind-464",70,"!"
"Sim-Animal-Ind-464",80,"A1"
"Sim-Animal-Ind-464",90,"A10+"
"Sim-Animal-Ind-464",100,"A10+"
"Sim-Animal-Ind-465",10,"!"
"Sim-Animal-Ind-465",20,"!"
"Sim-Animal-Ind-465",30,"!"
"Sim-Animal-Ind-465",40,"!"
"Sim-Animal-Ind-465",50,"!"
"Sim-Animal-Ind-465",60,"!"
"Sim-Animal-Ind-465",70,"!"
"Sim-Animal-Ind-465",80,"A1"
"Sim-Animal-Ind-465",90,"A10+"
"Sim-Animal-Ind-465",100,"!"
"Sim-Animal-Ind-466",10,"!"
"Sim-Animal-Ind-466",20,"!"
"Sim-Animal-Ind-466",30,"!"
"Sim-Animal-Ind-466",40,"!"
"Sim-Animal-Ind-466",50,"!"
"Sim-Animal-Ind-466",60,"!"
"Sim-Animal-Ind-466",70,"!"
"Sim-Animal-Ind-466",80,"A1"
"Sim-Animal-Ind-466",90,"A10+"
"Sim-Animal-Ind-466",100,"A10+"
"Sim-Animal-Ind-467",10,"!"
"Sim-Animal-Ind-467",20,"!"
"Sim-Animal-Ind-467",30,"!"
"Sim-Animal-Ind-467",40,"!"
"Sim-Animal-Ind-467",50,"!"
"Sim-Animal-Ind-467",60,"!"
"Sim-Animal-Ind-467",70,"!"
"Sim-Animal-Ind-467",80,"A1"
"Sim-Animal-Ind-467",90,"!"
"Sim-Animal-Ind-467",100,"!"
"Sim-Animal-Ind-468",10,"!"
"Sim-Animal-Ind-468",20,"!"
"Sim-Animal-Ind-468",30,"!"
"Sim-Animal-Ind-468",40,"!"
"Sim-Animal-Ind-468",50,"!"
"Sim-Animal-Ind-468",60,"!"
"Sim-Animal-Ind-468",70,"!"
"Sim-Animal-Ind-468",80,"A1"
"Sim-Animal-Ind-468",90,"!"
"Sim-Animal-Ind-468",100,"!"
"Sim-Animal-Ind-469",10,"!"
"Sim-Animal-Ind-469",20,"!"
"Sim-Animal-Ind-469",30,"!"
"Sim-Animal-Ind-469",40,"!"
"Sim-Animal-Ind-469",50,"!"
"Sim-Animal-Ind-469",60,"!"
"Sim-Animal-Ind-469",70,"!"
"Sim-Animal-Ind-469",80,"A1"
"Sim-Animal-Ind-469",90,"!"
"Sim-Animal-Ind-469",100,"!"
"Sim-Animal-Ind-470",10,"!"
"Sim-Animal-Ind-470",20,"!"
"Sim-Animal-Ind-470",30,"!"
"Sim-Animal-Ind-470",40,"!"
"Sim-Animal-Ind-470",50,"!"
"Sim-Animal-Ind-470",60,"!"
"Sim-Animal-Ind-470",70,"!"
"Sim-Animal-Ind-470",80,"!"
"Sim-Animal-Ind-470",90,"!"
"Sim-Animal-Ind-470",100,"!"
"Sim-Animal-Ind-471",10,"!"
"Sim-Animal-Ind-471",20,"!"
"Sim-Animal-Ind-471",30,"!"
"Sim-Animal-Ind-471",40,"!"
"Sim-Animal-Ind-471",50,"!"
"Sim-Animal-Ind-471",60,"!"
"Sim-Animal-Ind-471",70,"!"
"Sim-Animal-Ind-471",80,"A1"
"Sim-Animal-Ind-471",90,"!"
"Sim-Animal-Ind-471",100,"!"
"Sim-Animal-Ind-472",10,"!"
"Sim-Animal-Ind-472",20,"!"
"Sim-Animal-Ind-472",30,"!"
"Sim-Animal-Ind-472",40,"!"
"Sim-Animal-Ind-472",50,"!"
"Sim-Animal-Ind-472",60,"!"
"Sim-Animal-Ind-472",70,"!"
"Sim-Animal-Ind-472",80,"A1"
"Sim-Animal-Ind-472",90,"A10+"
"Sim-Animal-Ind-472",100,"!"
"Sim-Animal-Ind-473",10,"!"
"Sim-Animal-Ind-473",20,"!"
"Sim-Animal-Ind-473",30,"!"
"Sim-Animal-Ind-473",40,"!"
"Sim-Animal-Ind-473",50,"!"
"Sim-Animal-Ind-473",60,"!"
"Sim-Animal-Ind-473",70,"!"
"Sim-Animal-Ind-473",80,"A1"
"Sim-Animal-Ind-473",90,"!"
"Sim-Animal-Ind-473",100,"!"
"Sim-Animal-Ind-474",10,"!"
"Sim-Animal-Ind-474",20,"!"
"Sim-Animal-Ind-474",30,"!"
"Sim-Animal-Ind-474",40,"!"
"Sim-Animal-Ind-474",50,"!"
"Sim-Animal-Ind-474",60,"!"
"Sim-Animal-Ind-474",70,"!"
"Sim-Animal-Ind-474",80,"A1"
"Sim-Animal-Ind-474",90,"A10+"
"Sim-Animal-Ind-474",100,"!"
"Sim-Animal-Ind-475",10,"!"
"Sim-Animal-Ind-475",20,"!"
"Sim-Animal-Ind-475",30,"!"
"Sim-Animal-Ind-475",40,"!"
"Sim-Animal-Ind-475",50,"!"
"Sim-Animal-Ind-475",60,"!"
"Sim-Animal-Ind-475",70,"!"
"Sim-Animal-Ind-475",80,"A1"
"Sim-Animal-Ind-475",90,"A10+"
"Sim-Animal-Ind-475",100,"A10+"
"Sim-Animal-Ind-476",10,"!"
"Sim-Animal-Ind-476",20,"!"
"Sim-Animal-Ind-476",30,"!"
"Sim-Animal-Ind-476",40,"!"
"Sim-Animal-Ind-476",50,"!"
"Sim-Animal-Ind-476",60,"!"
"Sim-Animal-Ind-476",70,"!"
"Sim-Animal-Ind-476",80,"A1"
"Sim-Animal-Ind-476",90,"A10+"
"Sim-Animal-Ind-476",100,"A10+"
"Sim-Animal-Ind-477",10,"!"
"Sim-Animal-Ind-477",20,"!"
"Sim-Animal-Ind-477",30,"!"
"Sim-Animal-Ind-477",40,"!"
"Sim-Animal-Ind-477",50,"!"
"Sim-Animal-Ind-477",60,"!"
"Sim-Animal-Ind-477",70,"!"
"Sim-Animal-Ind-477",80,"A0"
"Sim-Animal-Ind-477",90,"A10+"
"Sim-Animal-Ind-477",100,"A10+"
"Sim-Animal-Ind-478",10,"!"
"Sim-Animal-Ind-478",20,"!"
"Sim-Animal-Ind-478",30,"!"
"Sim-Animal-Ind-478",40,"!"
"Sim-Animal-Ind-478",50,"!"
"Sim-Animal-Ind-478",60,"!"
"Sim-Animal-Ind-478",70,"!"
"Sim-Animal-Ind-478",80,"A0"
"Sim-Animal-Ind-478",90,"A10+"
"Sim-Animal-Ind-478",100,"A10+"
"Sim-Animal-Ind-479",10,"!"
"Sim-Animal-Ind-479",20,"!"
"Sim-Animal-Ind-479",30,"!"
"Sim-Animal-Ind-479",40,"!"
"Sim-Animal-Ind-479",50,"!"
"Sim-Animal-Ind-479",60,"!"
"Sim-Animal-Ind-479",70,"!"
"Sim-Animal-Ind-479",80,"A0"
"Sim-Animal-Ind-479",90,"A10+"
"Sim-Animal-Ind-479",100,"!"
"Sim-Animal-Ind-480",10,"!"
"Sim-Animal-Ind-480",20,"!"
"Sim-Animal-Ind-480",30,"!"
"Sim-Animal-Ind-480",40,"!"
"Sim-Animal-Ind-480",50,"!"
"Sim-Animal-Ind-480",60,"!"
"Sim-Animal-Ind-480",70,"!"
"Sim-Animal-Ind-480",80,"A0"
"Sim-Animal-Ind-480",90,"!"
"Sim-Animal-Ind-480",100,"!"
"Sim-Animal-Ind-481",10,"!"
"Sim-Animal-Ind-481",20,"!"
"Sim-Animal-Ind-481",30,"!"
"Sim-Animal-Ind-481",40,"!"
"Sim-Animal-Ind-481",50,"!"
"Sim-Animal-Ind-481",60,"!"
"Sim-Animal-Ind-481",70,"!"
"Sim-Animal-Ind-481",80,"A0"
"Sim-Animal-Ind-481",90,"A10+"
"Sim-Animal-Ind-481",100,"A10+"
"Sim-Animal-Ind-482",10,"!"
"Sim-Animal-Ind-482",20,"!"
"Sim-Animal-Ind-482",30,"!"
"Sim-Animal-Ind-482",40,"!"
"Sim-Animal-Ind-482",50,"!"
"Sim-Animal-Ind-482",60,"!"
"Sim-Animal-Ind-482",70,"!"
"Sim-Animal-Ind-482",80,"A0"
"Sim-Animal-Ind-482",90,"A10+"
"Sim-Animal-Ind-482",100,"!"
"Sim-Animal-Ind-483",10,"!"
"Sim-Animal-Ind-483",20,"!"
"Sim-Animal-Ind-483",30,"!"
"Sim-Animal-Ind-483",40,"!"
"Sim-Animal-Ind-483",50,"!"
"Sim-Animal-Ind-483",60,"!"
"Sim-Animal-Ind-483",70,"!"
"Sim-Animal-Ind-483",80,"A0"
"Sim-Animal-Ind-483",90,"A10+"
"Sim-Animal-Ind-483",100,"!"
"Sim-Animal-Ind-484",10,"!"
"Sim-Animal-Ind-484",20,"!"
"Sim-Animal-Ind-484",30,"!"
"Sim-Animal-Ind-484",40,"!"
"Sim-Animal-Ind-484",50,"!"
"Sim-Animal-Ind-484",60,"!"
"Sim-Animal-Ind-484",70,"!"
"Sim-Animal-Ind-484",80,"A0"
"Sim-Animal-Ind-484",90,"A10+"
"Sim-Animal-Ind-484",100,"!"
"Sim-Animal-Ind-485",10,"!"
"Sim-Animal-Ind-485",20,"!"
"Sim-Animal-Ind-485",30,"!"
"Sim-Animal-Ind-485",40,"!"
"Sim-Animal-Ind-485",50,"!"
"Sim-Animal-Ind-485",60,"!"
"Sim-Animal-Ind-485",70,"!"
"Sim-Animal-Ind-485",80,"!"
"Sim-Animal-Ind-485",90,"A4"
"Sim-Animal-Ind-485",100,"A10+"
"Sim-Animal-Ind-486",10,"!"
"Sim-Animal-Ind-486",20,"!"
"Sim-Animal-Ind-486",30,"!"
"Sim-Animal-Ind-486",40,"!"
"Sim-Animal-Ind-486",50,"!"
"Sim-Animal-Ind-486",60,"!"
"Sim-Animal-Ind-486",70,"!"
"Sim-Animal-Ind-486",80,"!"
"Sim-Animal-Ind-486",90,"A4"
"Sim-Animal-Ind-486",100,"!"
"Sim-Animal-Ind-487",10,"!"
"Sim-Animal-Ind-487",20,"!"
"Sim-Animal-Ind-487",30,"!"
"Sim-Animal-Ind-487",40,"!"
"Sim-Animal-Ind-487",50,"!"
"Sim-Animal-Ind-487",60,"!"
"Sim-Animal-Ind-487",70,"!"
"Sim-Animal-Ind-487",80,"!"
"Sim-Animal-Ind-487",90,"A4"
"Sim-Animal-Ind-487",100,"!"
"Sim-Animal-Ind-488",10,"!"
"Sim-Animal-Ind-488",20,"!"
"Sim-Animal-Ind-488",30,"!"
"Sim-Animal-Ind-488",40,"!"
"Sim-Animal-Ind-488",50,"!"
"Sim-Animal-Ind-488",60,"!"
"Sim-Animal-Ind-488",70,"!"
"Sim-Animal-Ind-488",80,"!"
"Sim-Animal-Ind-488",90,"A4"
"Sim-Animal-Ind-488",100,"A10+"
"Sim-Animal-Ind-489",10,"!"
"Sim-Animal-Ind-489",20,"!"
"Sim-Animal-Ind-489",30,"!"
"Sim-Animal-Ind-489",40,"!"
"Sim-Animal-Ind-489",50,"!"
"Sim-Animal-Ind-489",60,"!"
"Sim-Animal-Ind-489",70,"!"
"Sim-Animal-Ind-489",80,"!"
"Sim-Animal-Ind-489",90,"A4"
"Sim-Animal-Ind-489",100,"A10+"
"Sim-Animal-Ind-490",10,"!"
"Sim-Animal-Ind-490",20,"!"
"Sim-Animal-Ind-490",30,"!"
"Sim-Animal-Ind-490",40,"!"
"Sim-Animal-Ind-490",50,"!"
"Sim-Animal-Ind-490",60,"!"
"Sim-Animal-Ind-490",70,"!"
"Sim-Animal-Ind-490",80,"!"
"Sim-Animal-Ind-490",90,"!"
"Sim-Animal-Ind-490",100,"!"
"Sim-Animal-Ind-491",10,"!"
"Sim-Animal-Ind-491",20,"!"
"Sim-Animal-Ind-491",30,"!"
"Sim-Animal-Ind-491",40,"!"
"Sim-Animal-Ind-491",50,"!"
"Sim-Animal-Ind-491",60,"!"
"Sim-Animal-Ind-491",70,"!"
"Sim-Animal-Ind-491",80,"!"
"Sim-Animal-Ind-491",90,"A4"
"Sim-Animal-Ind-491",100,"A10+"
"Sim-Animal-Ind-492",10,"!"
"Sim-Animal-Ind-492",20,"!"
"Sim-Animal-Ind-492",30,"!"
"Sim-Animal-Ind-492",40,"!"
"Sim-Animal-Ind-492",50,"!"
"Sim-Animal-Ind-492",60,"!"
"Sim-Animal-Ind-492",70,"!"
"Sim-Animal-Ind-492",80,"!"
"Sim-Animal-Ind-492",90,"!"
"Sim-Animal-Ind-492",100,"!"
"Sim-Animal-Ind-493",10,"!"
"Sim-Animal-Ind-493",20,"!"
"Sim-Animal-Ind-493",30,"!"
"Sim-Animal-Ind-493",40,"!"
"Sim-Animal-Ind-493",50,"!"
"Sim-Animal-Ind-493",60,"!"
"Sim-Animal-Ind-493",70,"!"
"Sim-Animal-Ind-493",80,"!"
"Sim-Animal-Ind-493",90,"A4"
"Sim-Animal-Ind-493",100,"!"
"Sim-Animal-Ind-494",10,"!"
"Sim-Animal-Ind-494",20,"!"
"Sim-Animal-Ind-494",30,"!"
"Sim-Animal-Ind-494",40,"!"
"Sim-Animal-Ind-494",50,"!"
"Sim-Animal-Ind-494",60,"!"
"Sim-Animal-Ind-494",70,"!"
"Sim-Animal-Ind-494",80,"!"
"Sim-Animal-Ind-494",90,"A4"
"Sim-Animal-Ind-494",100,"A10+"
"Sim-Animal-Ind-495",10,"!"
"Sim-Animal-Ind-495",20,"!"
"Sim-Animal-Ind-495",30,"!"
"Sim-Animal-Ind-495",40,"!"
"Sim-Animal-Ind-495",50,"!"
"Sim-Animal-Ind-495",60,"!"
"Sim-Animal-Ind-495",70,"!"
"Sim-Animal-Ind-495",80,"!"
"Sim-Animal-Ind-495",90,"A4"
"Sim-Animal-Ind-495",100,"!"
"Sim-Animal-Ind-496",10,"!"
"Sim-Animal-Ind-496",20,"!"
"Sim-Animal-Ind-496",30,"!"
"Sim-Animal-Ind-496",40,"!"
"Sim-Animal-Ind-496",50,"!"
"Sim-Animal-Ind-496",60,"!"
"Sim-Animal-Ind-496",70,"!"
"Sim-Animal-Ind-496",80,"!"
"Sim-Animal-Ind-496",90,"A4"
"Sim-Animal-Ind-496",100,"A10+"
"Sim-Animal-Ind-497",10,"!"
"Sim-Animal-Ind-497",20,"!"
"Sim-Animal-Ind-497",30,"!"
"Sim-Animal-Ind-497",40,"!"
"Sim-Animal-Ind-497",50,"!"
"Sim-Animal-Ind-497",60,"!"
"Sim-Animal-Ind-497",70,"!"
"Sim-Animal-Ind-497",80,"!"
"Sim-Animal-Ind-497",90,"A4"
"Sim-Animal-Ind-497",100,"!"
"Sim-Animal-Ind-498",10,"!"
"Sim-Animal-Ind-498",20,"!"
"Sim-Animal-Ind-498",30,"!"
"Sim-Animal-Ind-498",40,"!"
"Sim-Animal-Ind-498",50,"!"
"Sim-Animal-Ind-498",60,"!"
"Sim-Animal-Ind-498",70,"!"
"Sim-Animal-Ind-498",80,"!"
"Sim-Animal-Ind-498",90,"A4"
"Sim-Animal-Ind-498",100,"!"
"Sim-Animal-Ind-499",10,"!"
"Sim-Animal-Ind-499",20,"!"
"Sim-Animal-Ind-499",30,"!"
"Sim-Animal-Ind-499",40,"!"
"Sim-Animal-Ind-499",50,"!"
"Sim-Animal-Ind-499",60,"!"
"Sim-Animal-Ind-499",70,"!"
"Sim-Animal-Ind-499",80,"!"
"Sim-Animal-Ind-499",90,"!"
"Sim-Animal-Ind-499",100,"!"
"Sim-Animal-Ind-500",10,"!"
"Sim-Animal-Ind-500",20,"!"
"Sim-Animal-Ind-500",30,"!"
"Sim-Animal-Ind-500",40,"!"
"Sim-Animal-Ind-500",50,"!"
"Sim-Animal-Ind-500",60,"!"
"Sim-Animal-Ind-500",70,"!"
"Sim-Animal-Ind-500",80,"!"
"Sim-Animal-Ind-500",90,"!"
"Sim-Animal-Ind-500",100,"!"
"Sim-Animal-Ind-501",10,"!"
"Sim-Animal-Ind-501",20,"!"
"Sim-Animal-Ind-501",30,"!"
"Sim-Animal-Ind-501",40,"!"
"Sim-Animal-Ind-501",50,"!"
"Sim-Animal-Ind-501",60,"!"
"Sim-Animal-Ind-501",70,"!"
"Sim-Animal-Ind-501",80,"!"
"Sim-Animal-Ind-501",90,"!"
"Sim-Animal-Ind-501",100,"!"
"Sim-Animal-Ind-502",10,"!"
"Sim-Animal-Ind-502",20,"!"
"Sim-Animal-Ind-502",30,"!"
"Sim-Animal-Ind-502",40,"!"
"Sim-Animal-Ind-502",50,"!"
"Sim-Animal-Ind-502",60,"!"
"Sim-Animal-Ind-502",70,"!"
"Sim-Animal-Ind-502",80,"!"
"Sim-Animal-Ind-502",90,"A4"
"Sim-Animal-Ind-502",100,"!"
"Sim-Animal-Ind-503",10,"!"
"Sim-Animal-Ind-503",20,"!"
"Sim-Animal-Ind-503",30,"!"
"Sim-Animal-Ind-503",40,"!"
"Sim-Animal-Ind-503",50,"!"
"Sim-Animal-Ind-503",60,"!"
"Sim-Animal-Ind-503",70,"!"
"Sim-Animal-Ind-503",80,"!"
"Sim-Animal-Ind-503",90,"A4"
"Sim-Animal-Ind-503",100,"A10+"
"Sim-Animal-Ind-504",10,"!"
"Sim-Animal-Ind-504",20,"!"
"Sim-Animal-Ind-504",30,"!"
"Sim-Animal-Ind-504",40,"!"
"Sim-Animal-Ind-504",50,"!"
"Sim-Animal-Ind-504",60,"!"
"Sim-Animal-Ind-504",70,"!"
"Sim-Animal-Ind-504",80,"!"
"Sim-Animal-Ind-504",90,"A4"
"Sim-Animal-Ind-504",100,"!"
"Sim-Animal-Ind-505",10,"!"
"Sim-Animal-Ind-505",20,"!"
"Sim-Animal-Ind-505",30,"!"
"Sim-Animal-Ind-505",40,"!"
"Sim-Animal-Ind-505",50,"!"
"Sim-Animal-Ind-505",60,"!"
"Sim-Animal-Ind-505",70,"!"
"Sim-Animal-Ind-505",80,"!"
"Sim-Animal-Ind-505",90,"A4"
"Sim-Animal-Ind-505",100,"A10+"
"Sim-Animal-Ind-506",10,"!"
"Sim-Animal-Ind-506",20,"!"
"Sim-Animal-Ind-506",30,"!"
"Sim-Animal-Ind-506",40,"!"
"Sim-Animal-Ind-506",50,"!"
"Sim-Animal-Ind-506",60,"!"
"Sim-Animal-Ind-506",70,"!"
"Sim-Animal-Ind-506",80,"!"
"Sim-Animal-Ind-506",90,"A4"
"Sim-Animal-Ind-506",100,"A10+"
"Sim-Animal-Ind-507",10,"!"
"Sim-Animal-Ind-507",20,"!"
"Sim-Animal-Ind-507",30,"!"
"Sim-Animal-Ind-507",40,"!"
"Sim-Animal-Ind-507",50,"!"
"Sim-Animal-Ind-507",60,"!"
"Sim-Animal-Ind-507",70,"!"
"Sim-Animal-Ind-507",80,"!"
"Sim-Animal-Ind-507",90,"A4"
"Sim-Animal-Ind-507",100,"A10+"
"Sim-Animal-Ind-508",10,"!"
"Sim-Animal-Ind-508",20,"!"
"Sim-Animal-Ind-508",30,"!"
"Sim-Animal-Ind-508",40,"!"
"Sim-Animal-Ind-508",50,"!"
"Sim-Animal-Ind-508",60,"!"
"Sim-Animal-Ind-508",70,"!"
"Sim-Animal-Ind-508",80,"!"
"Sim-Animal-Ind-508",90,"A4"
"Sim-Animal-Ind-508",100,"!"
"Sim-Animal-Ind-509",10,"!"
"Sim-Animal-Ind-509",20,"!"
"Sim-Animal-Ind-509",30,"!"
"Sim-Animal-Ind-509",40,"!"
"Sim-Animal-Ind-509",50,"!"
"Sim-Animal-Ind-509",60,"!"
"Sim-Animal-Ind-509",70,"!"
"Sim-Animal-Ind-509",80,"!"
"Sim-Animal-Ind-509",90,"A4"
"Sim-Animal-Ind-509",100,"!"
"Sim-Animal-Ind-510",10,"!"
"Sim-Animal-Ind-510",20,"!"
"Sim-Animal-Ind-510",30,"!"
"Sim-Animal-Ind-510",40,"!"
"Sim-Animal-Ind-510",50,"!"
"Sim-Animal-Ind-510",60,"!"
"Sim-Animal-Ind-510",70,"!"
"Sim-Animal-Ind-510",80,"!"
"Sim-Animal-Ind-510",90,"A4"
"Sim-Animal-Ind-510",100,"!"
"Sim-Animal-Ind-511",10,"!"
"Sim-Animal-Ind-511",20,"!"
"Sim-Animal-Ind-511",30,"!"
"Sim-Animal-Ind-511",40,"!"
"Sim-Animal-Ind-511",50,"!"
"Sim-Animal-Ind-511",60,"!"
"Sim-Animal-Ind-511",70,"!"
"Sim-Animal-Ind-511",80,"!"
"Sim-Animal-Ind-511",90,"!"
"Sim-Animal-Ind-511",100,"!"
"Sim-Animal-Ind-512",10,"!"
"Sim-Animal-Ind-512",20,"!"
"Sim-Animal-Ind-512",30,"!"
"Sim-Animal-Ind-512",40,"!"
"Sim-Animal-Ind-512",50,"!"
"Sim-Animal-Ind-512",60,"!"
"Sim-Animal-Ind-512",70,"!"
"Sim-Animal-Ind-512",80,"!"
"Sim-Animal-Ind-512",90,"A4"
"Sim-Animal-Ind-512",100,"!"
"Sim-Animal-Ind-513",10,"!"
"Sim-Animal-Ind-513",20,"!"
"Sim-Animal-Ind-513",30,"!"
"Sim-Animal-Ind-513",40,"!"
"Sim-Animal-Ind-513",50,"!"
"Sim-Animal-Ind-513",60,"!"
"Sim-Animal-Ind-513",70,"!"
"Sim-Animal-Ind-513",80,"!"
"Sim-Animal-Ind-513",90,"!"
"Sim-Animal-Ind-513",100,"!"
"Sim-Animal-Ind-514",10,"!"
"Sim-Animal-Ind-514",20,"!"
"Sim-Animal-Ind-514",30,"!"
"Sim-Animal-Ind-514",40,"!"
"Sim-Animal-Ind-514",50,"!"
"Sim-Animal-Ind-514",60,"!"
"Sim-Animal-Ind-514",70,"!"
"Sim-Animal-Ind-514",80,"!"
"Sim-Animal-Ind-514",90,"A4"
"Sim-Animal-Ind-514",100,"A10+"
"Sim-Animal-Ind-515",10,"!"
"Sim-Animal-Ind-515",20,"!"
"Sim-Animal-Ind-515",30,"!"
"Sim-Animal-Ind-515",40,"!"
"Sim-Animal-Ind-515",50,"!"
"Sim-Animal-Ind-515",60,"!"
"Sim-Animal-Ind-515",70,"!"
"Sim-Animal-Ind-515",80,"!"
"Sim-Animal-Ind-515",90,"A4"
"Sim-Animal-Ind-515",100,"A10+"
"Sim-Animal-Ind-516",10,"!"
"Sim-Animal-Ind-516",20,"!"
"Sim-Animal-Ind-516",30,"!"
"Sim-Animal-Ind-516",40,"!"
"Sim-Animal-Ind-516",50,"!"
"Sim-Animal-Ind-516",60,"!"
"Sim-Animal-Ind-516",70,"!"
"Sim-Animal-Ind-516",80,"!"
"Sim-Animal-Ind-516",90,"A4"
"Sim-Animal-Ind-516",100,"A10+"
"Sim-Animal-Ind-517",10,"!"
"Sim-Animal-Ind-517",20,"!"
"Sim-Animal-Ind-517",30,"!"
"Sim-Animal-Ind-517",40,"!"
"Sim-Animal-Ind-517",50,"!"
"Sim-Animal-Ind-517",60,"!"
"Sim-Animal-Ind-517",70,"!"
"Sim-Animal-Ind-517",80,"!"
"Sim-Animal-Ind-517",90,"A4"
"Sim-Animal-Ind-517",100,"!"
"Sim-Animal-Ind-518",10,"!"
"Sim-Animal-Ind-518",20,"!"
"Sim-Animal-Ind-518",30,"!"
"Sim-Animal-Ind-518",40,"!"
"Sim-Animal-Ind-518",50,"!"
"Sim-Animal-Ind-518",60,"!"
"Sim-Animal-Ind-518",70,"!"
"Sim-Animal-Ind-518",80,"!"
"Sim-Animal-Ind-518",90,"A1"
"Sim-Animal-Ind-518",100,"A10+"
"Sim-Animal-Ind-519",10,"!"
"Sim-Animal-Ind-519",20,"!"
"Sim-Animal-Ind-519",30,"!"
"Sim-Animal-Ind-519",40,"!"
"Sim-Animal-Ind-519",50,"!"
"Sim-Animal-Ind-519",60,"!"
"Sim-Animal-Ind-519",70,"!"
"Sim-Animal-Ind-519",80,"!"
"Sim-Animal-Ind-519",90,"A1"
"Sim-Animal-Ind-519",100,"A10+"
"Sim-Animal-Ind-520",10,"!"
"Sim-Animal-Ind-520",20,"!"
"Sim-Animal-Ind-520",30,"!"
"Sim-Animal-Ind-520",40,"!"
"Sim-Animal-Ind-520",50,"!"
"Sim-Animal-Ind-520",60,"!"
"Sim-Animal-Ind-520",70,"!"
"Sim-Animal-Ind-520",80,"!"
"Sim-Animal-Ind-520",90,"!"
"Sim-Animal-Ind-520",100,"!"
"Sim-Animal-Ind-521",10,"!"
"Sim-Animal-Ind-521",20,"!"
"Sim-Animal-Ind-521",30,"!"
"Sim-Animal-Ind-521",40,"!"
"Sim-Animal-Ind-521",50,"!"
"Sim-Animal-Ind-521",60,"!"
"Sim-Animal-Ind-521",70,"!"
"Sim-Animal-Ind-521",80,"!"
"Sim-Animal-Ind-521",90,"A1"
"Sim-Animal-Ind-521",100,"A10+"
"Sim-Animal-Ind-522",10,"!"
"Sim-Animal-Ind-522",20,"!"
"Sim-Animal-Ind-522",30,"!"
"Sim-Animal-Ind-522",40,"!"
"Sim-Animal-Ind-522",50,"!"
"Sim-Animal-Ind-522",60,"!"
"Sim-Animal-Ind-522",70,"!"
"Sim-Animal-Ind-522",80,"!"
"Sim-Animal-Ind-522",90,"!"
"Sim-Animal-Ind-522",100,"!"
"Sim-Animal-Ind-523",10,"!"
"Sim-Animal-Ind-523",20,"!"
"Sim-Animal-Ind-523",30,"!"
"Sim-Animal-Ind-523",40,"!"
"Sim-Animal-Ind-523",50,"!"
"Sim-Animal-Ind-523",60,"!"
"Sim-Animal-Ind-523",70,"!"
"Sim-Animal-Ind-523",80,"!"
"Sim-Animal-Ind-523",90,"A1"
"Sim-Animal-Ind-523",100,"!"
"Sim-Animal-Ind-524",10,"!"
"Sim-Animal-Ind-524",20,"!"
"Sim-Animal-Ind-524",30,"!"
"Sim-Animal-Ind-524",40,"!"
"Sim-Animal-Ind-524",50,"!"
"Sim-Animal-Ind-524",60,"!"
"Sim-Animal-Ind-524",70,"!"
"Sim-Animal-Ind-524",80,"!"
"Sim-Animal-Ind-524",90,"!"
"Sim-Animal-Ind-524",100,"!"
"Sim-Animal-Ind-525",10,"!"
"Sim-Animal-Ind-525",20,"!"
"Sim-Animal-Ind-525",30,"!"
"Sim-Animal-Ind-525",40,"!"
"Sim-Animal-Ind-525",50,"!"
"Sim-Animal-Ind-525",60,"!"
"Sim-Animal-Ind-525",70,"!"
"Sim-Animal-Ind-525",80,"!"
"Sim-Animal-Ind-525",90,"A1"
"Sim-Animal-Ind-525",100,"A10+"
"Sim-Animal-Ind-526",10,"!"
